Food Name,Image URL,Ingredients
Wedding Cake,https://static.wikia.nocookie.net/cookingmama/images/4/4c/SS_30.png/revision/latest/scale-to-width-down/185?cb=20191017195244,"White Flour (hakurikiko)
Egg
Granulated Sugar
Melted Butter
Fresh Cream
Base Border Design
Whipped Cream Border (round)
Whipped Cream Border (star)
Strawberries and Blueberries
Strawberry Border
Heart Border
Flower Border
Pink Ribbon Border
Macaroon Border
Whipped Cream Border (round)
Whipped Cream Border (star)
Strawberries and Blueberries
Strawberry Border
Heart Border
Flower Border
Pink Ribbon Border
Macaroon Border
Bottom Side Design
Ribbon Frosting Design
Grid Frosting Design
Vine Design
Pink Flower Design
Heart Design
Light Pink Flower Design
Flower Bouquet Design
Strawberry Design
Ribbon Frosting Design
Grid Frosting Design
Vine Design
Pink Flower Design
Heart Design
Light Pink Flower Design
Flower Bouquet Design
Strawberry Design
Top Border Design
Whipped Cream Border (round)
Whipped Cream Border (star)
Strawberries and Blueberries
Strawberry Border
Heart Border
Flower Border
Pink Ribbon Border
Macaroon Border
Whipped Cream Border (round)
Whipped Cream Border (star)
Strawberries and Blueberries
Strawberry Border
Heart Border
Flower Border
Pink Ribbon Border
Macaroon Border
Top Layer Design
Ribbon Frosting Design
Grid Frosting Design
Vine Design
Pink Flower Design
Heart Design
Light Pink Flower Design
Flower Bouquet Design
Strawberry Design
Ribbon Frosting Design
Grid Frosting Design
Vine Design
Pink Flower Design
Heart Design
Light Pink Flower Design
Flower Bouquet Design
Strawberry Design
Centerpiece Design
Strawberry Centerpiece
Flower Centerpiece
Mama and Papa Wedding Figurine
Chocolate Centerpiece
Pink Heart Centerpiece
Strawberries, Blueberries, and Raspberries
Strawberries, Blueberries, Kiwi, with White Chocolate ""寿"" Sign
Macaroon and Pink Heart Centerpiece
Strawberry Centerpiece
Flower Centerpiece
Mama and Papa Wedding Figurine
Chocolate Centerpiece
Pink Heart Centerpiece
Strawberries, Blueberries, and Raspberries
Strawberries, Blueberries, Kiwi, with White Chocolate ""寿"" Sign
Macaroon and Pink Heart Centerpiece"
Bell-Shaped Castella,https://static.wikia.nocookie.net/cookingmama/images/e/e1/SS_31.png/revision/latest/scale-to-width-down/185?cb=20191018121907,"Egg
Sugar
Wheat Flour (komugiko)
Served on top of a bamboo leaf"
Pudding à la Mode,https://static.wikia.nocookie.net/cookingmama/images/8/8b/SS_32.png/revision/latest/scale-to-width-down/185?cb=20191018121931,"Egg
Sugar
Milk
Vanilla Beans
Caramel Tablet
Cherry
Strawberry
Pink Cream
Orange
Kiwi"
Caramel Popcorn,https://static.wikia.nocookie.net/cookingmama/images/d/d2/SS_33.png/revision/latest/scale-to-width-down/185?cb=20191018121948,"Popcorn Kernels
Salt"
Marshmallow Chocolate Sticks,https://static.wikia.nocookie.net/cookingmama/images/a/a1/SS_34.png/revision/latest/scale-to-width-down/185?cb=20191018121959,"Egg Whites
Sugar
Starch Syrup (mizuame)
Strawberry Puree
Dissolved Gelatin
Cornstarch"
Miroir Chocolat,https://static.wikia.nocookie.net/cookingmama/images/7/72/SS_35.png/revision/latest/scale-to-width-down/185?cb=20191018122015,"Couverture Chocolate
Egg Whites
Granulated Sugar
Milk
Fresh Cream
Egg Yolk
Water
Cocoa Powder
Dissolved Gelatin
Garnished with transferred chocolate"
Chocolate Banana,https://static.wikia.nocookie.net/cookingmama/images/e/e2/SS_36.png/revision/latest/scale-to-width-down/185?cb=20191018122026,"Banana
Chocolate
Toppings
Multicolored Sprinkles
Pink Sprinkles
Yellow Sprinkles
Blue Sprinkles
White Nonpareils
Pink Drizzle
Green Drizzle
White Drizzle
Multicolored Sprinkles
Pink Sprinkles
Yellow Sprinkles
Blue Sprinkles
White Nonpareils
Pink Drizzle
Green Drizzle
White Drizzle
Decorations
Yellow Star Cookie
Red Heart
Pink Bow
Blue Music Note
Smiley Face
Chocolate Ring Cereal
Strawberry Chocolate Cones
Biscuit Smile
Egg Biscuit Eye with Chocolate Dot
Chocolate Pocky Stub
Yellow Star Cookie
Red Heart
Pink Bow
Blue Music Note
Smiley Face
Chocolate Ring Cereal
Strawberry Chocolate Cones
Biscuit Smile
Egg Biscuit Eye with Chocolate Dot
Chocolate Pocky Stub"
Snow Cone,https://static.wikia.nocookie.net/cookingmama/images/f/f7/SS_37.png/revision/latest/scale-to-width-down/185?cb=20191021101618,"Ice
Strawberry Flavoring
Lemon Flavoring
Blue Hawaii Flavoring"
Crème Brulee,https://static.wikia.nocookie.net/cookingmama/images/c/c8/SS_38.png/revision/latest/scale-to-width-down/185?cb=20191021101628,"Egg
Sugar
Milk
Fresh Cream
Rum
Vanilla Pods"
Candle Cake,https://static.wikia.nocookie.net/cookingmama/images/7/70/SS_39.png/revision/latest/scale-to-width-down/185?cb=20191021101636,"White Flour (hakurikiko)
Egg Yolk
Granulated Sugar
Melted Butter
Fresh Cream
Strawberries
Garnished with holly leaves"
Whoopie Pie,https://static.wikia.nocookie.net/cookingmama/images/d/dd/SS_40.png/revision/latest/scale-to-width-down/185?cb=20191021101648,"Egg
Butter
Granulated Sugar
Pancake Mix
Cocoa Powder
Milk
Marshmallows
White Marshmallow
Light Pink Marshmallow
Light Green Marshmallow
Light Blue Marshmallow
Light Purple Marshmallow
Light Yellow Marshmallow
Light Orange Marshmallow
Orange Marshmallow
Pink Marshmallow
Red Marshmallow
Green Marshmallow
Blue Marshmallow
Dark Green Marshmallow
Brown Marshmallow
Grey Marshmallow
White Marshmallow
Light Pink Marshmallow
Light Green Marshmallow
Light Blue Marshmallow
Light Purple Marshmallow
Light Yellow Marshmallow
Light Orange Marshmallow
Orange Marshmallow
Pink Marshmallow
Red Marshmallow
Green Marshmallow
Blue Marshmallow
Dark Green Marshmallow
Brown Marshmallow
Grey Marshmallow"
Nougat,https://static.wikia.nocookie.net/cookingmama/images/b/b0/SS_41.png/revision/latest/scale-to-width-down/185?cb=20191021101658,"Peanut
Macadamia Nuts
Almonds
Cashew Nuts
Pistachio
Honey
Water
Granulated Sugar
Sugar Syrup (mizuame)
Egg Whites"
Heart-Shaped Chocolate,https://static.wikia.nocookie.net/cookingmama/images/e/e0/SS_42.png/revision/latest/scale-to-width-down/185?cb=20191023113809,"Couverture Chocolate
Fresh Cream
Crackers
Pink Candy Hearts
Silver Dragées
Yellow Candy Stars"
Colorful Mille Crêpe,https://static.wikia.nocookie.net/cookingmama/images/d/d9/SS_43.png/revision/latest/scale-to-width-down/185?cb=20191024013143,"White Flour (hakurikiko)
Egg
Sugar
Milk
Melted Butter
Fresh Cream
Condensed Milk
Vanilla Extract"
Pancake Tower,https://static.wikia.nocookie.net/cookingmama/images/6/6d/SS_44.png/revision/latest/scale-to-width-down/185?cb=20191024013151,"Pancake Mix
Egg
Milk
Served with pancake syrup and a pat of butter"
Swiss Roll,https://static.wikia.nocookie.net/cookingmama/images/7/7a/SS_45.png/revision/latest/scale-to-width-down/185?cb=20191024013158,"White Flour (hakurikiko)
Egg Yolk
Granulated Sugar
Egg Whites
Whipped Cream
Garnished with mint leaves"
Dora-yaki,https://static.wikia.nocookie.net/cookingmama/images/f/f3/SS_46.png/revision/latest/scale-to-width-down/185?cb=20191024013207,"Red Beans (azuki)
Sugar
Salt
Egg
Baking Soda
Honey
Vegetable Oil
Water
Wheat Flour (komugiko)"
Grapefruit Granita,https://static.wikia.nocookie.net/cookingmama/images/7/7a/SS_47.png/revision/latest/scale-to-width-down/185?cb=20191024013215,"Grapefruit
White Wine
Granulated Sugar
Honey
Garnished with mint"
Finger Biscuits,https://static.wikia.nocookie.net/cookingmama/images/4/49/SS_48.png/revision/latest/scale-to-width-down/185?cb=20191024013225,"White Flour (hakurikiko)
Egg Yolk
Granulated Sugar
Meringue
Powdered Sugar
Apricot Jam
Tied with pink ribbons"
Soft Serve Ice Cream,https://static.wikia.nocookie.net/cookingmama/images/c/c7/SS_49.1.png/revision/latest/scale-to-width-down/185?cb=20191024123309,"Sugar Cone
Vanilla Ice Cream"
Marble Rare Cheese Cake,https://static.wikia.nocookie.net/cookingmama/images/4/4f/SS_50.1.png/revision/latest/scale-to-width-down/185?cb=20191024123317,"Graham Cracker
Butter
Cream Cheese
Granulated Sugar
White Flour
Egg
Fresh Cream
Lemon Juice"
Cherry Pie,https://static.wikia.nocookie.net/cookingmama/images/c/c1/SS_51.png/revision/latest/scale-to-width-down/185?cb=20191024123327,"Apples
Sugar
Lemon Juice
Pie Crust
Egg Yolk"
Strawberry Daifuku,https://static.wikia.nocookie.net/cookingmama/images/0/03/SS_52.png/revision/latest/scale-to-width-down/185?cb=20191024123334,"Strawberry
Azuki Bean Paste
Sticky Rice (mochigome)
Sugar"
Thinly-Sliced Apple Pie,https://static.wikia.nocookie.net/cookingmama/images/3/3a/SS_53.png/revision/latest/scale-to-width-down/185?cb=20191024123342,"Apples
Sugar
Lemon Juice
Pie Crust
Egg Yolk"
Fruit Jelly,https://static.wikia.nocookie.net/cookingmama/images/7/7c/SS_54.png/revision/latest/scale-to-width-down/185?cb=20191024123350,"Canned Fruit Cocktail (Peaches, Pears, Pineapples, Grapes, Cherries)
Strawberry
Gelatin
Sugar
Lemon Juice"
Baumkuchen,https://static.wikia.nocookie.net/cookingmama/images/f/f0/SS_55.png/revision/latest/scale-to-width-down/185?cb=20191025030014,"Egg
Sugar
White Flour (hakurikiko)
Butter
Pancake Mix"
Sachertorte,https://static.wikia.nocookie.net/cookingmama/images/9/9c/SS_56.png/revision/latest/scale-to-width-down/185?cb=20191025030022,"Couverture Chocolate
Butter
Granulated Sugar
Egg Yolk
Meringue
White Flour (hakurikiko)
Apricot Jam
Hot Water
White Chocolate
Decorations
Whipped Cream Dollops (star)
Chocolate Whipped Cream Dollops (star)
Whipped Cream Dollops (round)
Chocolate Whipped Cream Dollops (round)
Red Candy Heart
Pink Bow
Blue Music Note
Smiley Face
Chocolate ""Cooking Mama"" sign
Blue Butterfly Wings
Pink Flower
Orange Flower
Leaves
Whipped Cream Dollops (star)
Chocolate Whipped Cream Dollops (star)
Whipped Cream Dollops (round)
Chocolate Whipped Cream Dollops (round)
Red Candy Heart
Pink Bow
Blue Music Note
Smiley Face
Chocolate ""Cooking Mama"" sign
Blue Butterfly Wings
Pink Flower
Orange Flower
Leaves"
Chiffon Cake,https://static.wikia.nocookie.net/cookingmama/images/6/66/SS_57.png/revision/latest/scale-to-width-down/185?cb=20191025030029,Ingredients not found
Chestnut Yokan,https://static.wikia.nocookie.net/cookingmama/images/4/4c/SS_58.png/revision/latest/scale-to-width-down/185?cb=20191025030035,"Azuki Beans
Agar
Sugar
Garnished with Japanese maple leaves"
Lollipop Candy,https://static.wikia.nocookie.net/cookingmama/images/e/e2/SS_59.png/revision/latest/scale-to-width-down/185?cb=20200128063334,"Water
Sugar"
Parfait,https://static.wikia.nocookie.net/cookingmama/images/3/3a/SS_60.png/revision/latest/scale-to-width-down/185?cb=20191025030050,"Banana
Kiwi
Orange
Strawberry
Ingredients for Parfait: Cream, Bananas, Kiwi, Strawberry, Cornflakes, Orange Slices
Toppings
Strawberries with Cream and Mint
Pudding with Cream, Kiwi, Blackberry, Banana, Cherry. and Peach
Strawberry Ice Cream with Orange, Kiwi, Cherry, Peach, Cream, and Banana
Strawberries with Cream and Mint
Pudding with Cream, Kiwi, Blackberry, Banana, Cherry. and Peach
Strawberry Ice Cream with Orange, Kiwi, Cherry, Peach, Cream, and Banana"
Rainbow Grilled Cheese,https://static.wikia.nocookie.net/cookingmama/images/3/35/CS_01.1.jpeg/revision/latest/scale-to-width-down/185?cb=20200823161414,"Bread
Cheese
Pink Dye
Yellow Dye
Green Dye
Blue Dye
Purple Dye
Butter
Served with a pickle wedge and fries (Version 1)"
Mochi,https://static.wikia.nocookie.net/cookingmama/images/b/b1/CS_02.jpeg/revision/latest/scale-to-width-down/185?cb=20200823161628,"Rice (mochigome)
Water
Green Tea Powder (matcha)
Strawberry Powder
Cocoa Powder
Strawberry
Blueberries"
Lamb Gyro,https://static.wikia.nocookie.net/cookingmama/images/b/be/CS_03.jpeg/revision/latest/scale-to-width-down/185?cb=20200823161708,"Flour (komugiko)
Yeast
Olive Oil
Sugar
Water
Salt
Lettuce
Onion
Tomato
Shwarma Meat
Served with cucumber slices on a lettuce leaf and tzatziki garnished with parsley
Tzatziki
Hot Sauce
Zhug"
Nacho Mama's Chicken,https://static.wikia.nocookie.net/cookingmama/images/3/37/CS_04.jpeg/revision/latest/scale-to-width-down/185?cb=20200823161716,"Spicy Chips
Egg
Chicken Legs
Flour (komugiko)
Garlic
Mayo
Blue Cheese
Mustard
Ketchup
Served on a lettuce leaf with carrot and celery sticks"
Seafood Curry,https://static.wikia.nocookie.net/cookingmama/images/7/7e/CS_05.jpeg/revision/latest/scale-to-width-down/185?cb=20200823161735,"Shrimp
Squid
Onion
Potato
Curry Paste
Coconut Milk
Rice
Water
Cooking Mama Flag
Parsley
Lime Wedge
Fried Egg
Hotdog Octopus"
Hamburger & Fries,https://static.wikia.nocookie.net/cookingmama/images/b/b2/CS_06.jpeg/revision/latest/scale-to-width-down/185?cb=20200823161743,"Lettuce
Potato
Tomato
Beef
Burger Bun
Bread
Egg
Salt
Pepper
Garlic Powder
Butter
Cheese"
Thai Rolled Ice Cream,https://static.wikia.nocookie.net/cookingmama/images/d/d5/CS_07.jpeg/revision/latest/scale-to-width-down/185?cb=20200827051241,"Milk
Cream
Sugar
Salt
Strawberry
Garnished with strawberries, chocolate Pocky, and a Linzer heart cookie
Berry Sauce
Chocolate Sauce"
Vegetable Terrine,https://static.wikia.nocookie.net/cookingmama/images/0/06/CS_08.1.jpg/revision/latest/scale-to-width-down/185?cb=20200827051315,"Chioggia Beet
Zucchini
Carrot
Green Bell Pepper
Yellow Bell Pepper
Red Bell Pepper
Gelatin
Water
Served with two sauces and garnished with parsley and dill (Version 1)
Garnished with cherry tomatoes on a lettuce leaf (Version 2)
Served with pita chips (Version 3)"
Fried Fish,https://static.wikia.nocookie.net/cookingmama/images/7/7b/CS_10.jpeg/revision/latest/scale-to-width-down/185?cb=20200827051403,"Bread
Trout
Wheat Flour (komugiko)
Beaten Egg
Butter
Served with fries and tartar sauce
Garnished with lemon wedge on top of lettuce leaf"
Pork Shumai,https://static.wikia.nocookie.net/cookingmama/images/4/40/CS_23.jpeg/revision/latest/scale-to-width-down/185?cb=20200827051418,"Onion
Green Onions
Pork
Sesame Oil
Soy Sauce
Salt
Wonton Skin
Peas
Served with soy sauce"
Galaxy Smoothie,https://static.wikia.nocookie.net/cookingmama/images/2/21/CS_12.jpeg/revision/latest/scale-to-width-down/185?cb=20200827051430,"Raspberries
Blueberries
Greek Yogurt
Honey
Milk
Vanilla Extract
Activated Charcoal
Gold Dust
Candy Stars"
Avocado Toast,https://static.wikia.nocookie.net/cookingmama/images/e/eb/CS_13.jpeg/revision/latest/scale-to-width-down/185?cb=20200827051438,"Avocado
Lime
Green Onions
Cilantro
Chilis
Salt
Black Pepper
Paprika
Bread
Grapes
Cooking Mama Flag"
Chile con Carne,https://static.wikia.nocookie.net/cookingmama/images/6/62/CS_14.jpeg/revision/latest/scale-to-width-down/185?cb=20200829091731,"Beef
Onion
Garlic
Chilis
Tomato Sauce
Black Beans
Kidney Beans
Chili Powder
Bay Leaf
Black Pepper
Tortilla Chip
Parmesan Cheese
Sour Cream
Parsley
Jalapenos*
Lime Wedge
Served with tortilla chips"
Mason Jar Key Lime Pie,https://static.wikia.nocookie.net/cookingmama/images/8/8b/CS_15.jpeg/revision/latest/scale-to-width-down/185?cb=20200829091740,"Graham Crackers
Sugar
Butter
Cream Cheese
Condensed Milk
Lime Juice
Green Dye
Whipped Cream
Cream
Lime
Graham Cracker Crumbs
Lime Peel
Chocolate Curl"
Beef Burrito,https://static.wikia.nocookie.net/cookingmama/images/c/c8/CS_16.jpeg/revision/latest/scale-to-width-down/185?cb=20200829091749,"Cheese
Avocado
Tomato
Beef Thin
Black Beans
Corn
Tortilla
Hot Sauce
Salsa Verde
Sour Cream
Served with tortilla chips and lime wedges"
Tonkatsu,https://static.wikia.nocookie.net/cookingmama/images/9/96/CS_17.jpeg/revision/latest/scale-to-width-down/185?cb=20200829091758,"Pork
Bread
Egg
Flour (komugiko)
Brown Sauce
Served with rice, tomato wedges, and cucumber slices"
Poke Bowl,https://static.wikia.nocookie.net/cookingmama/images/5/55/CS_18.jpeg/revision/latest/scale-to-width-down/185?cb=20200829091806,"Rice
Sushi Vinegar
Avocado
Salmon
Cucumber
Green Onions
Ginger
Tamari Soy Sauce
Sesame Oil
Mirin
White Sesame Seeds
Hotdog Octopus
Pickled Ginger
Masago
Tortilla Chip"
Beet Hummus with Bagel Chips,https://static.wikia.nocookie.net/cookingmama/images/a/a0/CS_19.jpeg/revision/latest/scale-to-width-down/185?cb=20200829091814,"Bagel
Salt
Black Pepper
Italian Seasoning
Garbanzo Beans (Chickpeas)
Diced Beets
Garlic Cloves
Paprika
Lemon Juice
Greek Yogurt
Parsley
Served with cucumber slices over a lettuce leaf"
Poutine,https://static.wikia.nocookie.net/cookingmama/images/c/ca/CS_20.jpeg/revision/latest/scale-to-width-down/185?cb=20200829231405,"Potato
Broth
Black Pepper
Salt
Corn Starch
Worcestershire Sauce
Paprika
Cheese Curds
Fried Egg
Bacon
Green Onions
Seaweed (nori)
Hotdog Octopus
Canadian Flag
Cooking Mama Flag"
Soba Noodles,https://static.wikia.nocookie.net/cookingmama/images/7/75/CS_21.1.jpeg/revision/latest/scale-to-width-down/185?cb=20200829231413,"Buckwheat Seeds
Water
Garnished with nori strips
Served with tsuyu dipping sauce (Version 1 & 2)
Served with green onions (Version 1)"
Chicken Kebabs,https://static.wikia.nocookie.net/cookingmama/images/8/82/CS_09.1.jpeg/revision/latest/scale-to-width-down/185?cb=20200829231438,"Chicken Breast
Green Bell Pepper
Yellow Bell Pepper
Pearl Onion
Cherry Tomato
Served over lettuce leaves (Version 1)
Served with dipping sauce (Version 2 & 3)
Garnished with lime wedge (Version 3)"
Minestrone Soup,https://static.wikia.nocookie.net/cookingmama/images/1/1b/CS_22.jpeg/revision/latest/scale-to-width-down/185?cb=20200829231507,"Carrot
Potato
Bacon
Onion
Green Beans
Tomato Paste
Broth
Salt
Black Pepper
Rice
Parmesan Cheese
Served with crackers"
Sushi Platter,https://static.wikia.nocookie.net/cookingmama/images/c/ce/CS_11.jpeg/revision/latest/scale-to-width-down/185?cb=20200829231515,"Salmon
Cucumber
Salmon Skin
Wasabi
Rice
Sushi Vinegar
Seaweed (nori)
Garnished with pickled ginger and salmon roe"
Pepperoni Pizza,https://static.wikia.nocookie.net/cookingmama/images/e/e6/CS_24.jpeg/revision/latest/scale-to-width-down/185?cb=20200829231523,"Flour (komugiko)
Salt
Yeast
Olive Oil
Water
Pizza Sauce
Cheese
Onion
Mushroom
Green Bell Pepper
Pepperoni
Parmesan Cheese"
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
